member_id,first_name,last_name,email,phone,birth_date,registration_date,city,postal_code,subscription_type
MEM02032,Pierre,Dubois,pierre.dubois2032@email.fr,0619917380,1987-04-08,21/01/2023,Bordeaux,33000,Basic
MEM02033,Manon,Roux,manon.roux2033@email.fr,0691184526,29/07/1958,25/08/2024,Marseille,13001,Student
MEM02034,Thomas,Fournier,thomas.fournier2034@email.fr,0651901392,1988-02-22,2024-06-08,Nantes,44000,Basic
MEM02035,Anne,Leroy,anne.leroy2035@email.fr,0671593272,11/12/1958,28/09/2023,Toulouse,31000,Senior
MEM02036,Laura,Lefebvre,laura.lefebvre2036@email.fr,0649089390,1958-05-08,16/08/2023,Strasbourg,67000,Student
MEM02037,Sarah,Leroy,sarah.leroy2037@email.fr,0674874074,02/11/1997,2024-06-02,Nice,06000,Premium
MEM02038,Laurent,Martin,laurent.martin2038@email.fr,0676710893,1985-04-25,17/01/2024,Reims,51100,Senior
MEM02039,Maxime,Thomas,maxime.thomas2039@email.fr,0670702699,04/11/2001,26/01/2023,Toulouse,31000,Student
MEM02040,Julie,Garcia,julie.garcia2040@email.fr,0659636618,2000-07-10,2023-04-22,Montpellier,34000,VIP
MEM02041,Nicolas,Robert,nicolas.robert2041@email.fr,0694545602,23/07/1958,28/07/2024,Lyon,69001,Premium
MEM02042,Thomas,David,thomas.david2042@email.fr,0689646079,1957-07-11,25/05/2023,Toulouse,31000,Student
MEM02043,Léa,David,léa.david2043@email.fr,0680250319,01/11/2000,2023-08-27,Reims,51100,Basic
MEM02044,Laura,Leroy,laura.leroy2044@email.fr,0665278723,1980-04-24,04/06/2023,Nice,06000,Basic
MEM02045,Nicolas,Vincent,nicolas.vincent2045@email.fr,0690360192,02/07/1950,02/10/2023,Strasbourg,67000,Premium
MEM02046,Sarah,David,sarah.david2046@email.fr,0683227680,1978-01-30,2024-10-29,Montpellier,34000,Premium
MEM02047,Nicolas,Garcia,nicolas.garcia2047@email.fr,0674826670,10/10/1999,25/03/2023,Bordeaux,33000,Basic
MEM02048,Camille,Dubois,camille.dubois2048@email.fr,0660423728,1951-03-23,15/06/2023,Marseille,13001,Senior
MEM02049,Manon,Thomas,manon.thomas2049@email.fr,0632306580,05/04/1989,2023-04-27,Toulouse,31000,Basic
MEM02050,Camille,David,camille.david2050@email.fr,0632913930,1997-01-23,13/05/2024,Rennes,35000,Premium
MEM02051,Manon,Roux,manon.roux2051@email.fr,0666122786,31/10/1950,31/10/2023,Strasbourg,67000,Basic
MEM02052,Camille,Moreau,camille.moreau2052@email.fr,0646387450,1978-12-03,2024-09-21,Bordeaux,33000,VIP
MEM02053,Alexandre,Richard,alexandre.richard2053@email.fr,0628994170,10/12/1996,29/07/2023,Nice,06000,Senior
MEM02054,Maxime,Laurent,maxime.laurent2054@email.fr,0679709974,1972-07-16,28/04/2024,Lille,59000,Student
MEM02055,Thomas,Simon,thomas.simon2055@email.fr,0628164926,16/01/1997,2024-04-30,Marseille,13001,Basic
MEM02056,Nicolas,Michel,nicolas.michel2056@email.fr,0634055277,1992-03-18,10/03/2023,Marseille,13001,Basic
MEM02057,Anne,Petit,anne.petit2057@email.fr,0636745249,03/06/1958,04/07/2024,Reims,51100,Student
MEM02058,Nicolas,Thomas,nicolas.thomas2058@email.fr,0618201748,1992-01-19,2024-08-31,Lille,59000,Premium
MEM02059,Pierre,Laurent,pierre.laurent2059@email.fr,0695408582,12/04/1970,20/12/2023,Bordeaux,33000,Basic
MEM02060,Thomas,Leroy,thomas.leroy2060@email.fr,0648143010,2002-06-08,10/11/2023,Strasbourg,67000,VIP
MEM02061,Léa,Lefebvre,léa.lefebvre2061@email.fr,0644191883,16/07/1998,2024-10-18,Bordeaux,33000,Premium
MEM02062,Pierre,Vincent,pierre.vincent2062@email.fr,0630457708,1969-06-02,14/10/2023,Lyon,69001,Premium
MEM02063,Marc,Vincent,marc.vincent2063@email.fr,0623733443,10/11/1996,24/08/2024,Marseille,13001,Student
MEM02064,Nicolas,Vincent,nicolas.vincent2064@email.fr,0689479708,1974-11-15,2024-09-22,Lille,59000,Student
MEM02065,Thomas,Richard,thomas.richard2065@email.fr,0610358466,02/06/1969,04/04/2023,Toulouse,31000,Senior
MEM02066,Luc,Robert,luc.robert2066@email.fr,0632121549,1950-01-09,28/11/2023,Montpellier,34000,Basic
MEM02067,Marie,Robert,marie.robert2067@email.fr,0678679917,01/03/1988,2024-11-11,Montpellier,34000,Student
MEM02068,Nicolas,Moreau,nicolas.moreau2068@email.fr,0677159209,1971-08-08,27/07/2024,Lyon,69001,Student
MEM02069,Laurent,Lefebvre,laurent.lefebvre2069@email.fr,0673683359,20/12/1977,18/06/2024,Nantes,44000,VIP
MEM02070,Julien,Dubois,julien.dubois2070@email.fr,0691252861,1964-11-26,2024-10-10,Toulouse,31000,VIP
MEM02071,Maxime,Robert,maxime.robert2071@email.fr,0668685794,15/08/1989,16/05/2024,Bordeaux,33000,VIP
MEM02072,Chloé,Thomas,chloé.thomas2072@email.fr,0684880752,1981-03-28,02/07/2023,Strasbourg,67000,Basic
MEM02073,Emma,Garcia,emma.garcia2073@email.fr,0699931125,18/01/1988,2023-08-07,Nantes,44000,Senior
MEM02074,Sarah,Petit,sarah.petit2074@email.fr,0661332565,1966-01-22,11/01/2023,Nantes,44000,Premium
MEM02075,David,Laurent,david.laurent2075@email.fr,0680598873,03/07/1950,23/08/2024,Toulouse,31000,VIP
MEM02076,Nicolas,Thomas,nicolas.thomas2076@email.fr,0659508547,1995-02-09,2023-01-14,Nice,06000,Senior
MEM02077,Marc,Bernard,marc.bernard2077@email.fr,0696868145,13/12/1992,12/02/2024,Nice,06000,Basic
MEM02078,Maxime,Leroy,maxime.leroy2078@email.fr,0646798988,1955-02-19,08/08/2024,Rennes,35000,Basic
MEM02079,Maxime,David,maxime.david2079@email.fr,0691543479,10/10/1990,2024-05-17,Rennes,35000,Premium
MEM02080,Laura,Roux,laura.roux2080@email.fr,0623943515,1983-02-25,30/01/2023,Paris,75001,Senior
MEM02081,Maxime,Robert,maxime.robert2081@email.fr,0633744145,06/06/1957,05/03/2024,Marseille,13001,Basic
MEM02082,Marie,Garcia,marie.garcia2082@email.fr,0695560869,1955-08-05,2023-11-18,Reims,51100,Basic
MEM02083,Sarah,Leroy,sarah.leroy2083@email.fr,0636062717,31/01/2005,18/01/2023,Rennes,35000,VIP
MEM02084,Chloé,Simon,chloé.simon2084@email.fr,0632711457,1982-11-10,12/06/2024,Lille,59000,Basic
MEM02085,Chloé,Lefebvre,chloé.lefebvre2085@email.fr,0665885406,08/07/1955,2023-03-08,Rennes,35000,Premium
MEM02086,Julien,Robert,julien.robert2086@email.fr,0645787268,1965-06-26,30/03/2024,Lyon,69001,Basic
MEM02087,Marc,Fournier,marc.fournier2087@email.fr,0636666834,08/05/1995,24/02/2024,Reims,51100,Premium
MEM02088,Antoine,Martin,antoine.martin2088@email.fr,0651763795,2000-04-16,2023-12-26,Nice,06000,Basic
MEM02089,Nicolas,Garcia,nicolas.garcia2089@email.fr,0686258924,22/09/1957,02/08/2024,Reims,51100,Student
MEM02090,Pierre,Thomas,pierre.thomas2090@email.fr,0622154988,1957-10-02,10/07/2023,Marseille,13001,VIP
MEM02091,Alexandre,Martin,alexandre.martin2091@email.fr,0632727871,07/07/1969,2024-10-15,Paris,75001,VIP
MEM02092,David,Dubois,david.dubois2092@email.fr,0643115824,1967-02-22,16/05/2023,Nice,06000,VIP
MEM02093,Marie,Lefebvre,marie.lefebvre2093@email.fr,0648530763,11/01/1975,24/05/2023,Marseille,13001,Senior
MEM02094,Nicolas,Michel,nicolas.michel2094@email.fr,0640327888,1974-06-23,2023-07-24,Toulouse,31000,Premium
MEM02095,Anne,Leroy,anne.leroy2095@email.fr,0669001888,17/04/1958,16/05/2024,Nice,06000,VIP
MEM02096,Alexandre,Laurent,alexandre.laurent2096@email.fr,0656823088,1996-12-04,05/04/2024,Rennes,35000,Premium
MEM02097,Marie,Vincent,marie.vincent2097@email.fr,0661765186,06/04/1998,2024-08-05,Marseille,13001,Premium
MEM02098,Maxime,Michel,maxime.michel2098@email.fr,0656563019,1975-11-25,01/08/2023,Rennes,35000,VIP
MEM02099,Maxime,Bertrand,maxime.bertrand2099@email.fr,0684036002,16/02/1974,03/04/2023,Reims,51100,Senior
MEM02100,Thomas,Leroy,thomas.leroy2100@email.fr,0639293679,1973-05-27,2023-02-02,Montpellier,34000,Basic
MEM02101,Julien,Richard,julien.richard2101@email.fr,0673781582,02/12/1991,23/08/2024,Marseille,13001,VIP
MEM02102,Emma,Vincent,emma.vincent2102@email.fr,0660722242,2002-10-15,04/02/2023,Rennes,35000,VIP
MEM02103,Maxime,Thomas,maxime.thomas2103@email.fr,0694486312,16/09/1950,2023-06-12,Nantes,44000,Student
MEM02104,Laura,Simon,laura.simon2104@email.fr,0655187329,1958-12-28,11/07/2023,Rennes,35000,VIP
MEM02105,Anne,Richard,anne.richard2105@email.fr,0672658369,14/09/1966,23/01/2023,Bordeaux,33000,Student
MEM02106,Léa,Garcia,léa.garcia2106@email.fr,0689668254,1989-01-09,2024-02-13,Lille,59000,Student
MEM02107,Julie,Leroy,julie.leroy2107@email.fr,0660092039,24/04/1980,09/05/2024,Lille,59000,Student
MEM02108,Anne,Bernard,anne.bernard2108@email.fr,0641447622,1959-09-05,07/03/2024,Bordeaux,33000,Student
MEM02109,Marc,Vincent,marc.vincent2109@email.fr,0663787771,24/07/1952,2023-06-17,Lille,59000,Senior
MEM02110,Claire,Moreau,claire.moreau2110@email.fr,0690108005,1997-01-07,23/07/2023,Reims,51100,Senior
MEM02111,Luc,Robert,luc.robert2111@email.fr,0699040902,29/10/1954,03/04/2023,Nantes,44000,VIP
MEM02112,Luc,Laurent,luc.laurent2112@email.fr,0671567486,1964-10-31,2024-04-16,Strasbourg,67000,Basic
MEM02113,Chloé,Robert,chloé.robert2113@email.fr,0636898109,11/01/1977,11/11/2023,Marseille,13001,Basic
MEM02114,Claire,Durand,claire.durand2114@email.fr,0637289414,1958-02-02,08/09/2023,Strasbourg,67000,Premium
MEM02115,Chloé,Roux,chloé.roux2115@email.fr,0660232033,28/10/1992,2023-06-13,Paris,75001,VIP
MEM02116,Sophie,David,sophie.david2116@email.fr,0683796808,1985-05-09,06/08/2023,Rennes,35000,Student
MEM02117,Chloé,Lefebvre,chloé.lefebvre2117@email.fr,0672207767,12/10/1971,09/04/2023,Reims,51100,Student
MEM02118,Luc,Simon,luc.simon2118@email.fr,0627921592,1979-05-07,2023-10-17,Strasbourg,67000,Student
MEM02119,Léa,Lefebvre,léa.lefebvre2119@email.fr,0681687725,13/02/1981,15/05/2024,Lyon,69001,Senior
MEM02120,Jean,Durand,jean.durand2120@email.fr,0691674485,1971-02-05,13/01/2024,Marseille,13001,VIP
MEM02121,Nicolas,Bertrand,nicolas.bertrand2121@email.fr,0610213612,03/10/2003,2024-02-12,Lille,59000,Basic
MEM02122,Antoine,Durand,antoine.durand2122@email.fr,0628532770,1966-11-12,15/02/2023,Montpellier,34000,Premium
MEM02123,Anne,Michel,anne.michel2123@email.fr,0622462163,16/06/1984,31/10/2024,Nantes,44000,Premium
MEM02124,Camille,Robert,camille.robert2124@email.fr,0648247237,1984-09-14,2024-11-22,Nice,06000,Student
MEM02125,Marie,Leroy,marie.leroy2125@email.fr,0666604567,02/09/1964,12/02/2024,Marseille,13001,Senior
MEM02126,Sophie,Garcia,sophie.garcia2126@email.fr,0621091816,1959-02-05,02/11/2024,Nantes,44000,Student
MEM02127,Jean,Richard,jean.richard2127@email.fr,0652818915,23/07/2001,2024-06-03,Marseille,13001,Student
MEM02128,Chloé,Garcia,chloé.garcia2128@email.fr,0611555403,1986-01-15,08/03/2024,Montpellier,34000,Basic
MEM02129,Anne,Michel,anne.michel2129@email.fr,0644715287,27/05/1960,10/09/2024,Reims,51100,Student
MEM02130,Julien,Laurent,julien.laurent2130@email.fr,0673558440,1980-01-23,2024-07-01,Reims,51100,VIP
MEM02131,Sophie,Richard,sophie.richard2131@email.fr,0666917057,27/05/1984,21/11/2024,Bordeaux,33000,Basic
MEM02132,Luc,Martin,luc.martin2132@email.fr,0655246901,2002-12-12,22/09/2023,Reims,51100,Premium
MEM02133,Julien,Fournier,julien.fournier2133@email.fr,0671067638,10/05/1954,2024-04-20,Strasbourg,67000,VIP
MEM02134,Marie,Thomas,marie.thomas2134@email.fr,0675715873,1982-12-08,21/02/2023,Montpellier,34000,Senior
MEM02135,Chloé,Laurent,chloé.laurent2135@email.fr,0643866730,10/04/1980,22/11/2024,Strasbourg,67000,VIP
MEM02136,Jean,Roux,jean.roux2136@email.fr,0645867744,1976-04-22,2024-01-01,Marseille,13001,Student
MEM02137,Jean,Garcia,jean.garcia2137@email.fr,0653571443,13/03/1953,02/09/2024,Nice,06000,Basic
MEM02138,Emma,Bernard,emma.bernard2138@email.fr,0681305655,1985-07-19,12/09/2023,Reims,51100,Premium
MEM02139,Pierre,Roux,pierre.roux2139@email.fr,0622693316,23/12/1962,2024-10-10,Marseille,13001,Student
MEM02140,Camille,Leroy,camille.leroy2140@email.fr,0656356961,2005-05-17,07/09/2023,Montpellier,34000,Senior
MEM02141,Alexandre,Garcia,alexandre.garcia2141@email.fr,0615454740,20/04/1979,17/01/2024,Lyon,69001,Basic
MEM02142,Luc,Fournier,luc.fournier2142@email.fr,0695606010,1984-04-06,2024-06-08,Lyon,69001,Basic
MEM02143,Nicolas,Moreau,nicolas.moreau2143@email.fr,0666711004,04/01/1952,08/07/2023,Strasbourg,67000,VIP
MEM02144,Manon,Dubois,manon.dubois2144@email.fr,0668174698,1967-03-12,07/08/2024,Lyon,69001,VIP
MEM02145,Anne,Fournier,anne.fournier2145@email.fr,0678993223,14/11/1971,2023-02-20,Bordeaux,33000,VIP
MEM02146,Alexandre,David,alexandre.david2146@email.fr,0638884898,1974-08-27,10/07/2023,Strasbourg,67000,VIP
MEM02147,Julien,Bernard,julien.bernard2147@email.fr,0691151067,06/04/1966,25/11/2024,Strasbourg,67000,VIP
MEM02148,Marc,Martin,marc.martin2148@email.fr,0664651149,1951-09-06,2024-02-29,Toulouse,31000,Premium
MEM02149,Marc,Leroy,marc.leroy2149@email.fr,0672067810,18/07/1978,10/04/2023,Lille,59000,Premium
MEM02150,Julie,Martin,julie.martin2150@email.fr,0653568260,1955-09-20,18/09/2024,Toulouse,31000,VIP
MEM02151,Manon,Fournier,manon.fournier2151@email.fr,0671826611,01/10/1987,2024-10-12,Lille,59000,Senior
MEM02152,Nicolas,Roux,nicolas.roux2152@email.fr,0662215999,2000-01-12,13/01/2023,Montpellier,34000,VIP
MEM02153,Nicolas,Simon,nicolas.simon2153@email.fr,0656488499,14/08/1963,18/04/2024,Montpellier,34000,Student
MEM02154,Thomas,Roux,thomas.roux2154@email.fr,0632818813,1984-12-29,2023-09-19,Rennes,35000,Student
MEM02155,Marie,Vincent,marie.vincent2155@email.fr,0620550656,25/08/1993,28/07/2024,Rennes,35000,VIP
MEM02156,Pierre,Petit,pierre.petit2156@email.fr,0681080601,1977-04-11,26/10/2023,Nantes,44000,VIP
MEM02157,David,Garcia,david.garcia2157@email.fr,0613968089,24/06/2002,2023-06-20,Marseille,13001,Senior
MEM02158,Emma,Vincent,emma.vincent2158@email.fr,0667919082,1952-02-07,18/10/2023,Strasbourg,67000,Senior
MEM02159,Manon,David,manon.david2159@email.fr,0641503392,25/03/1998,15/05/2023,Strasbourg,67000,Student
MEM02160,Léa,Thomas,léa.thomas2160@email.fr,0623016411,1969-08-02,2023-08-05,Strasbourg,67000,Basic
MEM02161,Alexandre,Moreau,alexandre.moreau2161@email.fr,0633974297,26/12/1985,17/07/2024,Marseille,13001,Student
MEM02162,Emma,Petit,emma.petit2162@email.fr,0666127168,1975-01-08,24/11/2023,Lille,59000,VIP
MEM02163,Antoine,Thomas,antoine.thomas2163@email.fr,0699152055,05/07/1978,2024-05-29,Rennes,35000,Senior
MEM02164,Sarah,Lefebvre,sarah.lefebvre2164@email.fr,0640212304,1994-05-24,20/04/2024,Strasbourg,67000,VIP
MEM02165,David,Richard,david.richard2165@email.fr,0633840642,16/11/1975,04/01/2023,Strasbourg,67000,Senior
MEM02166,Nicolas,Garcia,nicolas.garcia2166@email.fr,0698072413,1958-10-27,2024-01-28,Marseille,13001,Senior
MEM02167,Antoine,Michel,antoine.michel2167@email.fr,0666139192,12/12/1966,13/10/2024,Strasbourg,67000,Basic
MEM02168,Léa,Durand,léa.durand2168@email.fr,0628598824,2005-08-13,30/05/2024,Lille,59000,Basic
MEM02169,Léa,Vincent,léa.vincent2169@email.fr,0664864887,28/02/1979,2024-09-16,Paris,75001,Premium
MEM02170,Claire,Vincent,claire.vincent2170@email.fr,0693952534,1958-02-28,15/01/2024,Montpellier,34000,Basic
MEM02171,Manon,Fournier,manon.fournier2171@email.fr,0697793969,12/07/1999,07/06/2024,Strasbourg,67000,Premium
MEM02172,Claire,Garcia,claire.garcia2172@email.fr,0659534974,1971-06-21,2023-06-29,Reims,51100,Student
MEM02173,Maxime,Petit,maxime.petit2173@email.fr,0653315309,14/04/1976,08/03/2023,Marseille,13001,Basic
MEM02174,Thomas,Vincent,thomas.vincent2174@email.fr,0671898476,1971-12-26,01/12/2024,Montpellier,34000,Senior
MEM02175,David,Durand,david.durand2175@email.fr,0633740148,17/11/1994,2024-10-18,Montpellier,34000,Basic
MEM02176,Léa,Simon,léa.simon2176@email.fr,0631376399,1991-06-20,13/03/2023,Toulouse,31000,Basic
MEM02177,Manon,Bernard,manon.bernard2177@email.fr,0664538931,08/03/1992,30/01/2024,Bordeaux,33000,Basic
MEM02178,Camille,Leroy,camille.leroy2178@email.fr,0682120748,2004-06-15,2024-10-24,Lyon,69001,Senior
MEM02179,Maxime,Martin,maxime.martin2179@email.fr,0668857308,14/05/1955,27/10/2023,Montpellier,34000,Student
MEM02180,Manon,Bernard,manon.bernard2180@email.fr,0658771134,1995-11-23,06/10/2024,Strasbourg,67000,Student
MEM02181,Camille,Thomas,camille.thomas2181@email.fr,0623908045,20/07/1973,2024-08-16,Marseille,13001,Basic
MEM02182,Manon,Richard,manon.richard2182@email.fr,0659186033,1980-06-27,26/05/2023,Strasbourg,67000,Premium
MEM02183,Laura,Petit,laura.petit2183@email.fr,0645501623,11/08/1979,19/10/2024,Lyon,69001,Basic
MEM02184,David,David,david.david2184@email.fr,0642846895,1980-09-21,2023-10-30,Nice,06000,Student
MEM02185,Nicolas,Garcia,nicolas.garcia2185@email.fr,0644617672,12/09/1974,31/08/2024,Lille,59000,Basic
MEM02186,Luc,Robert,luc.robert2186@email.fr,0680032031,1952-04-30,15/08/2023,Nice,06000,VIP
MEM02187,Alexandre,Laurent,alexandre.laurent2187@email.fr,0649086658,15/03/1964,2024-08-04,Nice,06000,VIP
MEM02188,Laura,Garcia,laura.garcia2188@email.fr,0649578072,1961-07-14,31/05/2023,Marseille,13001,Senior
MEM02189,Anne,Lefebvre,anne.lefebvre2189@email.fr,0644534994,13/06/1970,29/01/2023,Rennes,35000,Premium
MEM02190,Alexandre,Moreau,alexandre.moreau2190@email.fr,0629912993,1951-01-31,2023-09-23,Lille,59000,VIP
MEM02191,Manon,Bertrand,manon.bertrand2191@email.fr,0679366132,16/10/1992,25/09/2024,Strasbourg,67000,Premium
MEM02192,Emma,Robert,emma.robert2192@email.fr,0688803982,1978-03-13,19/06/2024,Bordeaux,33000,VIP
MEM02193,Laurent,David,laurent.david2193@email.fr,0697023621,13/02/1997,2024-05-08,Marseille,13001,Premium
MEM02194,Laura,Lefebvre,laura.lefebvre2194@email.fr,0611910266,1955-10-23,17/12/2023,Rennes,35000,Premium
MEM02195,Anne,Petit,anne.petit2195@email.fr,0640106377,20/12/1974,15/09/2024,Marseille,13001,Basic
MEM02196,Antoine,Petit,antoine.petit2196@email.fr,0657848816,1991-03-18,2024-08-06,Montpellier,34000,Basic
MEM02197,Manon,Bertrand,manon.bertrand2197@email.fr,0640651479,03/03/1968,08/01/2024,Reims,51100,Basic
MEM02198,Laurent,Thomas,laurent.thomas2198@email.fr,0654226765,1956-01-11,05/10/2023,Bordeaux,33000,Senior
MEM02199,Sarah,Roux,sarah.roux2199@email.fr,0620663234,26/01/1990,2024-08-03,Paris,75001,Senior
MEM02200,Julie,Durand,julie.durand2200@email.fr,0644369411,1966-05-23,28/10/2024,Reims,51100,Premium
MEM02201,Julie,Garcia,julie.garcia2201@email.fr,0633814342,25/08/2004,30/09/2023,Paris,75001,Senior
MEM02202,Marc,Dubois,marc.dubois2202@email.fr,0635503269,1955-09-18,2023-05-16,Reims,51100,Senior
MEM02203,Anne,Bernard,anne.bernard2203@email.fr,0637881323,20/11/1971,22/08/2024,Toulouse,31000,Senior
MEM02204,Laura,Garcia,laura.garcia2204@email.fr,0623189607,1954-08-01,23/11/2023,Bordeaux,33000,Basic
MEM02205,Thomas,David,thomas.david2205@email.fr,0625623801,25/06/1957,2024-05-02,Montpellier,34000,Premium
MEM02206,Sophie,Roux,sophie.roux2206@email.fr,0689104690,2003-09-04,13/05/2024,Toulouse,31000,VIP
MEM02207,Alexandre,Martin,alexandre.martin2207@email.fr,0688076270,03/01/1960,29/03/2024,Strasbourg,67000,Premium
MEM02208,Alexandre,Fournier,alexandre.fournier2208@email.fr,0671237433,1972-08-02,2024-02-21,Paris,75001,Senior
MEM02209,Marc,David,marc.david2209@email.fr,0694708592,26/06/1979,03/06/2024,Marseille,13001,Student
MEM02210,Julien,Moreau,julien.moreau2210@email.fr,0696607967,1973-09-14,28/06/2024,Nice,06000,Premium
MEM02211,Nicolas,Leroy,nicolas.leroy2211@email.fr,0685331621,14/09/1977,2024-10-02,Bordeaux,33000,Student
MEM02212,Sophie,Richard,sophie.richard2212@email.fr,0675441939,1978-08-21,05/06/2024,Paris,75001,Student
MEM02213,Laura,Richard,laura.richard2213@email.fr,0633997481,04/10/1988,20/11/2024,Lyon,69001,VIP
MEM02214,Sophie,Garcia,sophie.garcia2214@email.fr,0655960407,1998-04-27,2023-07-07,Rennes,35000,Premium
MEM02215,Sophie,Durand,sophie.durand2215@email.fr,0638617427,07/01/1995,09/11/2023,Nice,06000,VIP
MEM02216,Julien,David,julien.david2216@email.fr,0623813301,1976-12-02,16/09/2024,Rennes,35000,Premium
MEM02217,Alexandre,Robert,alexandre.robert2217@email.fr,0653455060,21/03/1967,2024-02-10,Marseille,13001,Premium
MEM02218,Claire,Fournier,claire.fournier2218@email.fr,0698931424,1979-03-21,12/06/2024,Marseille,13001,Student
MEM02219,Antoine,Fournier,antoine.fournier2219@email.fr,0665956600,03/03/1974,23/08/2023,Reims,51100,VIP
MEM02220,Laura,Moreau,laura.moreau2220@email.fr,0659766743,1977-06-22,2023-12-08,Marseille,13001,VIP
MEM02221,Manon,Simon,manon.simon2221@email.fr,0670358769,27/02/1988,30/07/2024,Nice,06000,Student
MEM02222,Camille,Martin,camille.martin2222@email.fr,0664234848,1986-09-04,29/12/2023,Paris,75001,Premium
MEM02223,David,Leroy,david.leroy2223@email.fr,0612614510,22/02/1968,2023-08-02,Reims,51100,VIP
MEM02224,Anne,Laurent,anne.laurent2224@email.fr,0613178141,1988-05-09,27/01/2024,Nantes,44000,VIP
MEM02225,Sarah,Roux,sarah.roux2225@email.fr,0636770013,28/05/2005,30/05/2024,Toulouse,31000,Student
MEM02226,Marc,Thomas,marc.thomas2226@email.fr,0619989411,1964-05-23,2023-11-30,Toulouse,31000,Student
MEM02227,Manon,Vincent,manon.vincent2227@email.fr,0673065119,29/12/1984,13/05/2024,Paris,75001,Premium
MEM02228,Marc,Fournier,marc.fournier2228@email.fr,0688666938,1955-04-28,14/04/2023,Strasbourg,67000,Basic
MEM02229,Antoine,Simon,antoine.simon2229@email.fr,0647050296,23/02/1983,2024-03-24,Bordeaux,33000,VIP
MEM02230,Sophie,David,sophie.david2230@email.fr,0628023391,1956-08-21,29/11/2023,Reims,51100,Student
MEM02231,Luc,Robert,luc.robert2231@email.fr,0689162732,03/07/2001,24/07/2023,Nice,06000,Senior
MEM02232,Pierre,Garcia,pierre.garcia2232@email.fr,0642913766,2001-05-20,2024-07-13,Nantes,44000,VIP
MEM02233,Sarah,Bertrand,sarah.bertrand2233@email.fr,0649113647,18/12/1951,24/05/2023,Reims,51100,Basic
